Course,Quota,Category,Institute,Rank
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC PGIMSR,
Joka, Kolkata, WB,DIA MOND HARBO UR ROAD POST OFFICE JOKA KOLKAT A 700104,
West Bengal, 700104",71524
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC PGIMSR,
Joka, Kolkata, WB,DIA MOND HARBO UR ROAD POST OFFICE JOKA KOLKAT A 700104,
West Bengal, 700104",61491
MBBS,Employees State Insurance Scheme (ESI),ST,"ESIC PGIMSR,
Joka, Kolkata, WB,DIA MOND HARBO UR ROAD POST OFFICE JOKA KOLKAT A 700104,
West Bengal, 700104",700746
MBBS,All India,OBC,"Employe es State Insuranc e Corporati on Medical College, Alwar,ES IC
Medical College and Hospital Desoola MIA
Alwar Rajastha n, Rajastha n, 301030",10453
MBBS,All India,Open,"Employe es State Insuranc e Corporati on Medical College, Alwar,ES IC
Medical College and Hospital Desoola MIA
Alwar Rajastha n, Rajastha n, 301030",9570
MBBS,All India,SC,"Employe es State Insuranc e Corporati on Medical College, Alwar,ES IC
Medical College and Hospital Desoola MIA
Alwar Rajastha n, Rajastha n, 301030",68187
MBBS,All India,ST,"Employe es State Insuranc e Corporati on Medical College, Alwar,ES IC
Medical College and Hospital Desoola MIA
Alwar Rajastha n, Rajastha n, 301030",93311
MBBS,Employees State Insurance Scheme (ESI),Open,"Employe es State Insuranc e Corporati on Medical College, Alwar,ES IC
Medical College and Hospital Desoola MIA
Alwar Rajastha n, Rajastha n, 301030",27409
BDS,All India,OBC,"FACULT Y OF DEN SCI, KG MED UNIV,LU CKNOW, SHAHMI NA ROAD, CHOWK, LUCKNO
W, Uttar Pradesh, 226003",28277
BDS,All India,Open,"FACULT Y OF DEN SCI, KG MED UNIV,LU CKNOW, SHAHMI NA ROAD, CHOWK, LUCKNO
W, Uttar Pradesh, 226003",27002
BDS,All India,SC,"FACULT Y OF DEN SCI, KG MED UNIV,LU CKNOW, SHAHMI NA ROAD, CHOWK, LUCKNO
W, Uttar Pradesh, 226003",144391
BDS,Muslim Quota,Open,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Fac ulty of Dentistry Jamia Millia Islamia A Central Universit y Maulana Mohamm ad Ali Jauhar Marg, Delhi (NCT), 110025",32079
BDS,Muslim Women Quota,Open,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Fac ulty of Dentistry Jamia Millia Islamia A Central Universit y Maulana Mohamm ad Ali Jauhar Marg, Delhi (NCT), 110025",26651
BDS,Open Seat Quota,Open,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Fac ulty of Dentistry Jamia Millia Islamia A Central Universit y Maulana Mohamm ad Ali Jauhar Marg, Delhi (NCT), 110025",31367
MBBS,All India,EWS,"Fakhrudd in Ali Ahmed Medical College, Barpeta, Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",21468
MBBS,All India,OBC,"Fakhrudd in Ali Ahmed Medical College, Barpeta, Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",21339
MBBS,All India,Open,"Fakhrudd in Ali Ahmed Medical College, Barpeta, Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",21220
MBBS,All India,SC,"Fakhrudd in Ali Ahmed Medical College, Barpeta, Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",106280
MBBS,All India,ST,"Fakhrudd in Ali Ahmed Medical College, Barpeta, Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",146779
MBBS,All India,EWS,"G.S.V.M. MEDICA L COLLEG E, KANPUR
,G.S.V.M
Medical College Kanpur Swaroop Nagar Kanpur U.P 208002,
Uttar Pradesh, 208002",8583
MBBS,All India,OBC,"G.S.V.M. MEDICA L COLLEG E, KANPUR
,G.S.V.M
Medical College Kanpur Swaroop Nagar Kanpur U.P 208002,
Uttar Pradesh, 208002",7106
MBBS,All India,Open,"G.S.V.M. MEDICA L COLLEG E, KANPUR
,G.S.V.M
Medical College Kanpur Swaroop Nagar Kanpur U.P 208002,
Uttar Pradesh, 208002",7063
MBBS,All India,SC,"G.S.V.M. MEDICA L COLLEG E, KANPUR
,G.S.V.M
Medical College Kanpur Swaroop Nagar Kanpur U.P 208002,
Uttar Pradesh, 208002",62670
MBBS,All India,ST,"G.S.V.M. MEDICA L COLLEG E, KANPUR
,G.S.V.M
Medical College Kanpur Swaroop Nagar Kanpur U.P 208002,
Uttar Pradesh, 208002",91432
MBBS,All India,EWS,"GAJRA RAJA MEDICA L COLLEG E, GWALIO R,VEER SAVARK AR ROAD, GWALIO R,
Madhya Pradesh, 474009",10358
MBBS,All India,OBC,"GAJRA RAJA MEDICA L COLLEG E, GWALIO R,VEER SAVARK AR ROAD, GWALIO R,
Madhya Pradesh, 474009",10773
MBBS,All India,Open,"GAJRA RAJA MEDICA L COLLEG E, GWALIO R,VEER SAVARK AR ROAD, GWALIO R,
Madhya Pradesh, 474009",10086
MBBS,All India,SC,"GAJRA RAJA MEDICA L COLLEG E, GWALIO R,VEER SAVARK AR ROAD, GWALIO R,
Madhya Pradesh, 474009",77545
MBBS,All India,EWS,"GANDHI MEDICA L COLLEG E, BHOPAL
,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",10281
MBBS,All India,OBC,"GANDHI MEDICA L COLLEG E, BHOPAL
,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",9624
MBBS,All India,Open,"GANDHI MEDICA L COLLEG E, BHOPAL
,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",7661
MBBS,All India,SC,"GANDHI MEDICA L COLLEG E, BHOPAL
,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",62861
MBBS,All India,ST,"GANDHI MEDICA L COLLEG E, BHOPAL
,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",87945
BDS,All India,EWS,"GDC,PT. BDS UNIV.OF HEALTH SCI,ROH
TAK,Post Graduate Institute of Dental Sciences
, Rohtak, Haryana, 124001",29596
BDS,All India,OBC,"GDC,PT. BDS UNIV.OF HEALTH SCI,ROH
TAK,Post Graduate Institute of Dental Sciences
, Rohtak, Haryana, 124001",35799
BDS,All India,Open,"GDC,PT. BDS UNIV.OF HEALTH SCI,ROH
TAK,Post Graduate Institute of Dental Sciences
, Rohtak, Haryana, 124001",28404
BDS,All India,SC,"GDC,PT. BDS UNIV.OF HEALTH SCI,ROH
TAK,Post Graduate Institute of Dental Sciences
, Rohtak, Haryana, 124001",142293
MBBS,Deemed/Paid Seats Quota,Open,"GITAM
Institue of Med. Sce. and Res., Visakhap atnam,G andhi Institute of Technolo gy and Manage ment (GITAM),
Rushikon da, Visakhap atnam, Andhra Pradesh, 530045",1092059
MBBS,All India,EWS,"GMC
Jangaon, gmc.jang aon@gm ail.com, Telangan a, 506167",23378
MBBS,All India,OBC,"GMC
Jangaon, gmc.jang aon@gm ail.com, Telangan a, 506167",22496
MBBS,All India,Open,"GMC
Jangaon, gmc.jang aon@gm ail.com, Telangan a, 506167",21903
MBBS,All India,SC,"GMC
Jangaon, gmc.jang aon@gm ail.com, Telangan a, 506167",106897
MBBS,All India,ST,"GMC
Jangaon, gmc.jang aon@gm ail.com, Telangan a, 506167",144719
MBBS,All India,OBC,"GMC
Kamared dy,Office of the Principal, Governm ent Medical College Devanpal ly, Kamared dy, Telangan a, Telangan a, 503111",22532
MBBS,All India,Open,"GMC
Kamared dy,Office of the Principal, Governm ent Medical College Devanpal ly, Kamared dy, Telangan a, Telangan a, 503111",22202
MBBS,All India,SC,"GMC
Kamared dy,Office of the Principal, Governm ent Medical College Devanpal ly, Kamared dy, Telangan a, Telangan a, 503111",112885
MBBS,All India,ST,"GMC
Kamared dy,Office of the Principal, Governm ent Medical College Devanpal ly, Kamared dy, Telangan a, Telangan a, 503111",145854
MBBS,All India,EWS,"GMC DAUSA RAJAST HAN,GM C DAUSA MITRAP URA BHANDA REJ MOD DAUSA,
Rajastha n, 303303",14672
MBBS,All India,OBC,"GMC DAUSA RAJAST HAN,GM C DAUSA MITRAP URA BHANDA REJ MOD DAUSA,
Rajastha n, 303303",14068
MBBS,All India,Open,"GMC DAUSA RAJAST HAN,GM C DAUSA MITRAP URA BHANDA REJ MOD DAUSA,
Rajastha n, 303303",13559
MBBS,All India,SC,"GMC DAUSA RAJAST HAN,GM C DAUSA MITRAP URA BHANDA REJ MOD DAUSA,
Rajastha n, 303303",82354
MBBS,All India,ST,"GMC DAUSA RAJAST HAN,GM C DAUSA MITRAP URA BHANDA REJ MOD DAUSA,
Rajastha n, 303303",105226
MBBS,All India,EWS,"GMC KARAUL
I,mandra yal road karauli, Rajastha n, 322241",15581
MBBS,All India,OBC,"GMC KARAUL
I,mandra yal road karauli, Rajastha n, 322241",15561
MBBS,All India,Open,"GMC KARAUL
I,mandra yal road karauli, Rajastha n, 322241",15158
MBBS,All India,SC,"GMC KARAUL
I,mandra yal road karauli, Rajastha n, 322241",90543
MBBS,All India,ST,"GMC KARAUL
I,mandra yal road karauli, Rajastha n, 322241",105667
MBBS,All India,OBC,"GMC,
Azamgar h, UP,Gove rnment Medical College and Super Facility Hospital Chakrap anpur Post Office- Kanaila Azamgar h, Uttar Pradesh, 276128",14728
MBBS,All India,Open,"GMC,
Azamgar h, UP,Gove rnment Medical College and Super Facility Hospital Chakrap anpur Post Office- Kanaila Azamgar h, Uttar Pradesh, 276128",13935
MBBS,All India,SC,"GMC,
Azamgar h, UP,Gove rnment Medical College and Super Facility Hospital Chakrap anpur Post Office- Kanaila Azamgar h, Uttar Pradesh, 276128",89899
MBBS,All India,EWS,"GMC,
Manjeri, Kerala,G OVERN MENT MEDICA L COLLEG E, MANJER I, MALAPP URAM,
Kerala, 676121",22927
MBBS,All India,OBC,"GMC,
Manjeri, Kerala,G OVERN MENT MEDICA L COLLEG E, MANJER I, MALAPP URAM,
Kerala, 676121",12205
MBBS,All India,Open,"GMC,
Manjeri, Kerala,G OVERN MENT MEDICA L COLLEG E, MANJER I, MALAPP URAM,
Kerala, 676121",9422
MBBS,All India,SC,"GMC,
Manjeri, Kerala,G OVERN MENT MEDICA L COLLEG E, MANJER I, MALAPP URAM,
Kerala, 676121",118146
MBBS,All India,ST,"GMC,
Manjeri, Kerala,G OVERN MENT MEDICA L COLLEG E, MANJER I, MALAPP URAM,
Kerala, 676121",144250
MBBS,All India,EWS,"GMC,
Rajamah endravar am,Gove rnment Medical College, Rajamah endravar am, Opposite District Hospital, Sivasesh upuram CTRI,
Andhra Pradesh, 533105",23241
MBBS,All India,OBC,"GMC,
Rajamah endravar am,Gove rnment Medical College, Rajamah endravar am, Opposite District Hospital, Sivasesh upuram CTRI,
Andhra Pradesh, 533105",22408
MBBS,All India,Open,"GMC,
Rajamah endravar am,Gove rnment Medical College, Rajamah endravar am, Opposite District Hospital, Sivasesh upuram CTRI,
Andhra Pradesh, 533105",22230
MBBS,All India,SC,"GMC,
Rajamah endravar am,Gove rnment Medical College, Rajamah endravar am, Opposite District Hospital, Sivasesh upuram CTRI,
Andhra Pradesh, 533105",118375
MBBS,All India,ST,"GMC,
Rajamah endravar am,Gove rnment Medical College, Rajamah endravar am, Opposite District Hospital, Sivasesh upuram CTRI,
Andhra Pradesh, 533105",147064
MBBS,All India,OBC,"GMC,
Shahjhan pur,AUT ONOMO US STATE MEDICA L COLLEG E ALLIED PANDIT RAM PRASAD BISMIL HOSPIT AL SHAHJA HANPUR UTTAR PRADES
H, Uttar Pradesh, 242001",15767
MBBS,All India,Open,"GMC,
Shahjhan pur,AUT ONOMO US STATE MEDICA L COLLEG E ALLIED PANDIT RAM PRASAD BISMIL HOSPIT AL SHAHJA HANPUR UTTAR PRADES
H, Uttar Pradesh, 242001",14807
MBBS,All India,SC,"GMC,
Shahjhan pur,AUT ONOMO US STATE MEDICA L COLLEG E ALLIED PANDIT RAM PRASAD BISMIL HOSPIT AL SHAHJA HANPUR UTTAR PRADES
H, Uttar Pradesh, 242001",97422
MBBS,All India,ST,"GMC,
Shahjhan pur,AUT ONOMO US STATE MEDICA L COLLEG E ALLIED PANDIT RAM PRASAD BISMIL HOSPIT AL SHAHJA HANPUR UTTAR PRADES
H, Uttar Pradesh, 242001",115732
MBBS,All India,EWS,"GMERS
Medical College, Morbi,Gi bson middle school, Opp railway station, Morbi, Gujarat, 363641",22693
MBBS,All India,OBC,"GMERS
Medical College, Morbi,Gi bson middle school, Opp railway station, Morbi, Gujarat, 363641",21664
MBBS,All India,Open,"GMERS
Medical College, Morbi,Gi bson middle school, Opp railway station, Morbi, Gujarat, 363641",20575
MBBS,All India,SC,"GMERS
Medical College, Morbi,Gi bson middle school, Opp railway station, Morbi, Gujarat, 363641",103209
MBBS,All India,ST,"GMERS
Medical College, Morbi,Gi bson middle school, Opp railway station, Morbi, Gujarat, 363641",145238
MBBS,All India,EWS,"GMERS
Medical College, Navsari, Adarsh Nivasi Shala Campus, At & Po.
-
Khambhl av, Aat, Ta - Jalalpore
, Dist - Navsari., Gujarat, 396403",23142
MBBS,All India,OBC,"GMERS
Medical College, Navsari, Adarsh Nivasi Shala Campus, At & Po.
-
Khambhl av, Aat, Ta - Jalalpore
, Dist - Navsari., Gujarat, 396403",22312
MBBS,All India,Open,"GMERS
Medical College, Navsari, Adarsh Nivasi Shala Campus, At & Po.
-
Khambhl av, Aat, Ta - Jalalpore
, Dist - Navsari., Gujarat, 396403",20975
MBBS,All India,SC,"GMERS
Medical College, Navsari, Adarsh Nivasi Shala Campus, At & Po.
-
Khambhl av, Aat, Ta - Jalalpore
, Dist - Navsari., Gujarat, 396403",112487
MBBS,All India,ST,"GMERS
Medical College, Navsari, Adarsh Nivasi Shala Campus, At & Po.
-
Khambhl av, Aat, Ta - Jalalpore
, Dist - Navsari., Gujarat, 396403",149805
MBBS,All India,EWS,"GMERS
Medical College, Panchma hal Godhra, Governm ent Engineeri ng College Campus, Godhra Lunawad a Road, Chabanp ur, Godhra, Gujarat, 389001",23799
MBBS,All India,OBC,"GMERS
Medical College, Panchma hal Godhra, Governm ent Engineeri ng College Campus, Godhra Lunawad a Road, Chabanp ur, Godhra, Gujarat, 389001",21893
MBBS,All India,Open,"GMERS
Medical College, Panchma hal Godhra, Governm ent Engineeri ng College Campus, Godhra Lunawad a Road, Chabanp ur, Godhra, Gujarat, 389001",18885
MBBS,All India,SC,"GMERS
Medical College, Panchma hal Godhra, Governm ent Engineeri ng College Campus, Godhra Lunawad a Road, Chabanp ur, Godhra, Gujarat, 389001",102739
MBBS,All India,ST,"GMERS
Medical College, Panchma hal Godhra, Governm ent Engineeri ng College Campus, Godhra Lunawad a Road, Chabanp ur, Godhra, Gujarat, 389001",140380
MBBS,All India,EWS,"GMERS
Medical College, Porband ar,Nr.
Maharani Rupaliba Lady Hospital, ST bus station road, Porband ar, Gujarat, 360575",21115
MBBS,All India,OBC,"GMERS
Medical College, Porband ar,Nr.
Maharani Rupaliba Lady Hospital, ST bus station road, Porband ar, Gujarat, 360575",22656
MBBS,All India,Open,"GMERS
Medical College, Porband ar,Nr.
Maharani Rupaliba Lady Hospital, ST bus station road, Porband ar, Gujarat, 360575",20937
MBBS,All India,SC,"GMERS
Medical College, Porband ar,Nr.
Maharani Rupaliba Lady Hospital, ST bus station road, Porband ar, Gujarat, 360575",116627
MBBS,All India,ST,"GMERS
Medical College, Porband ar,Nr.
Maharani Rupaliba Lady Hospital, ST bus station road, Porband ar, Gujarat, 360575",135916
MBBS,All India,OBC,"GMERS
Medical College, Rajpipla, GMERS
Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada
, GUJARA T.,
Gujarat, 393145",21526
MBBS,All India,Open,"GMERS
Medical College, Rajpipla, GMERS
Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada
, GUJARA T.,
Gujarat, 393145",20259
MBBS,All India,SC,"GMERS
Medical College, Rajpipla, GMERS
Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada
, GUJARA T.,
Gujarat, 393145",112956
MBBS,All India,ST,"GMERS
Medical College, Rajpipla, GMERS
Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla Dist Narmada
, GUJARA T.,
Gujarat, 393145",136852
BDS,All India,OBC,"GOA DENTAL COLLEG
E & HOSPIT AL, GOA,Ba
mbolim, Goa, Goa, 403202",41402
BDS,All India,Open,"GOA DENTAL COLLEG
E & HOSPIT AL, GOA,Ba
mbolim, Goa, Goa, 403202",37566
BDS,All India,SC,"GOA DENTAL COLLEG
E & HOSPIT AL, GOA,Ba
mbolim, Goa, Goa, 403202",154913
BDS,All India,ST,"GOA DENTAL COLLEG
E & HOSPIT AL, GOA,Ba
mbolim, Goa, Goa, 403202",200850
MBBS,All India,EWS,"GOA MEDICA L COLLEG E, PANAJI, RAJIV GANDHI MEDICA L COMPLE X, BAMBOL IM, GOA,
Goa, 403202",16436
MBBS,All India,OBC,"GOA MEDICA L COLLEG E, PANAJI, RAJIV GANDHI MEDICA L COMPLE X, BAMBOL IM, GOA,
Goa, 403202",13925
MBBS,All India,Open,"GOA MEDICA L COLLEG E, PANAJI, RAJIV GANDHI MEDICA L COMPLE X, BAMBOL IM, GOA,
Goa, 403202",12020
MBBS,All India,SC,"GOA MEDICA L COLLEG E, PANAJI, RAJIV GANDHI MEDICA L COMPLE X, BAMBOL IM, GOA,
Goa, 403202",95173
MBBS,All India,EWS,"GOVER MENT MEDICA L COLLEG E NANDU RBAR MAHAR ARASTR A,DISTRI CT CIVIL HOSPIT AL CAMPU S SAKRI ROAD NANDU RBAR,
Maharas htra, 425412",19858
MBBS,All India,OBC,"GOVER MENT MEDICA L COLLEG E NANDU RBAR MAHAR ARASTR A,DISTRI CT CIVIL HOSPIT AL CAMPU S SAKRI ROAD NANDU RBAR,
Maharas htra, 425412",18553
MBBS,All India,Open,"GOVER MENT MEDICA L COLLEG E NANDU RBAR MAHAR ARASTR A,DISTRI CT CIVIL HOSPIT AL CAMPU S SAKRI ROAD NANDU RBAR,
Maharas htra, 425412",18102
MBBS,All India,SC,"GOVER MENT MEDICA L COLLEG E NANDU RBAR MAHAR ARASTR A,DISTRI CT CIVIL HOSPIT AL CAMPU S SAKRI ROAD NANDU RBAR,
Maharas htra, 425412",101271
MBBS,All India,ST,"GOVER MENT MEDICA L COLLEG E NANDU RBAR MAHAR ARASTR A,DISTRI CT CIVIL HOSPIT AL CAMPU S SAKRI ROAD NANDU RBAR,
Maharas htra, 425412",132766
MBBS,All India,EWS,"GOVER NMENT MEDICA L COLLEG E
Karimna gar Telangan a,The Principal, Governm ent Medical College Karimna gar,
127,
Christian Colony, Karimna gar, Telangan a, 505001",23724
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E
Karimna gar Telangan a,The Principal, Governm ent Medical College Karimna gar,
127,
Christian Colony, Karimna gar, Telangan a, 505001",22457
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E
Karimna gar Telangan a,The Principal, Governm ent Medical College Karimna gar,
127,
Christian Colony, Karimna gar, Telangan a, 505001",20357
MBBS,All India,SC,"GOVER NMENT MEDICA L COLLEG E
Karimna gar Telangan a,The Principal, Governm ent Medical College Karimna gar,
127,
Christian Colony, Karimna gar, Telangan a, 505001",112839
MBBS,All India,ST,"GOVER NMENT MEDICA L COLLEG E
Karimna gar Telangan a,The Principal, Governm ent Medical College Karimna gar,
127,
Christian Colony, Karimna gar, Telangan a, 505001",127864
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL, SATARA
,GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL SATARA DISTRIC T CIVIL HOSPIT AL CAMPU S SADAR BAZAR CA,
Maharas htra, 415001",18640
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL, SATARA
,GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL SATARA DISTRIC T CIVIL HOSPIT AL CAMPU S SADAR BAZAR CA,
Maharas htra, 415001",16850
MBBS,All India,Open PwD,"GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL, SATARA
,GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL SATARA DISTRIC T CIVIL HOSPIT AL CAMPU S SADAR BAZAR CA,
Maharas htra, 415001",1065283
MBBS,All India,SC,"GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL, SATARA
,GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL SATARA DISTRIC T CIVIL HOSPIT AL CAMPU S SADAR BAZAR CA,
Maharas htra, 415001",105670
MBBS,All India,ST,"GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL, SATARA
,GOVER NMENT MEDICA L COLLEG E AND GENERA L HOSPIT AL SATARA DISTRIC T CIVIL HOSPIT AL CAMPU S SADAR BAZAR CA,
Maharas htra, 415001",135695
MBBS,All India,EWS,"GOVER NMENT MEDICA L COLLEG E AND HOSPIT AL, CHANDI GAR,GO VERNM ENT MEDICA L COLLEG E AND HOSPIT AL, SECTOR 32, CHANDI GARH",2735
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E AND HOSPIT AL, CHANDI GAR,GO VERNM ENT MEDICA L COLLEG E AND HOSPIT AL, SECTOR 32, CHANDI GARH",1787
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E AND HOSPIT AL, CHANDI GAR,GO VERNM ENT MEDICA L COLLEG E AND HOSPIT AL, SECTOR 32, CHANDI GARH",635
MBBS,All India,EWS,"GOVER NMENT MEDICA L COLLEG E MACHILI PATNAM
,KARA AGRAHA RAM NEAR RADAR STATIO N MACHILI PATNAM
, Andhra Pradesh, 521001",23957
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E MACHILI PATNAM
,KARA AGRAHA RAM NEAR RADAR STATIO N MACHILI PATNAM
, Andhra Pradesh, 521001",22424
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E MACHILI PATNAM
,KARA AGRAHA RAM NEAR RADAR STATIO N MACHILI PATNAM
, Andhra Pradesh, 521001",22157
MBBS,All India,SC,"GOVER NMENT MEDICA L COLLEG E MACHILI PATNAM
,KARA AGRAHA RAM NEAR RADAR STATIO N MACHILI PATNAM
, Andhra Pradesh, 521001",119416
MBBS,All India,ST,"GOVER NMENT MEDICA L COLLEG E MACHILI PATNAM
,KARA AGRAHA RAM NEAR RADAR STATIO N MACHILI PATNAM
, Andhra Pradesh, 521001",150517
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E NANDYA
L,princip algmcna ndyala@ gmail.co m, Andhra Pradesh, 518501",22594
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E NANDYA
L,princip algmcna ndyala@ gmail.co m, Andhra Pradesh, 518501",22287
MBBS,All India,SC,"GOVER NMENT MEDICA L COLLEG E NANDYA
L,princip algmcna ndyala@ gmail.co m, Andhra Pradesh, 518501",120821
MBBS,All India,ST,"GOVER NMENT MEDICA L COLLEG E NANDYA
L,princip algmcna ndyala@ gmail.co m, Andhra Pradesh, 518501",153948
MBBS,All India,EWS,"GOVER NMENT MEDICA L COLLEG E PURNEA
,govt.mc purnea@ gmail.co m, Bihar, 854301",18887
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E PURNEA
,govt.mc purnea@ gmail.co m, Bihar, 854301",18100
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E PURNEA
,govt.mc purnea@ gmail.co m, Bihar, 854301",17490
MBBS,All India,SC,"GOVER NMENT MEDICA L COLLEG E PURNEA
,govt.mc purnea@ gmail.co m, Bihar, 854301",109110
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E, AKOLA,
Collector Office Road, Near Ashok Watika, Akola. State Maharas htra. Pin 444001,
Maharas htra, 444001",17838
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E, AKOLA,
Collector Office Road, Near Ashok Watika, Akola. State Maharas htra. Pin 444001,
Maharas htra, 444001",16276
MBBS,All India,Open PwD,"GOVER NMENT MEDICA L COLLEG E, AKOLA,
Collector Office Road, Near Ashok Watika, Akola. State Maharas htra. Pin 444001,
Maharas htra, 444001",719100
MBBS,All India,SC,"GOVER NMENT MEDICA L COLLEG E, AKOLA,
Collector Office Road, Near Ashok Watika, Akola. State Maharas htra. Pin 444001,
Maharas htra, 444001",98821
MBBS,All India,ST,"GOVER NMENT MEDICA L COLLEG E, AKOLA,
Collector Office Road, Near Ashok Watika, Akola. State Maharas htra. Pin 444001,
Maharas htra, 444001",124705
MBBS,All India,EWS,"GOVER NMENT MEDICA L COLLEG E, ANANTN AG J&K,VER INAG ROAD DIALGA M ANANTN AG,
Jammu And Kashmir, 192210",21493
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E, ANANTN AG J&K,VER INAG ROAD DIALGA M ANANTN AG,
Jammu And Kashmir, 192210",20365
MBBS,All India,OBC PwD,"GOVER NMENT MEDICA L COLLEG E, ANANTN AG J&K,VER INAG ROAD DIALGA M ANANTN AG,
Jammu And Kashmir, 192210",848601
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E, ANANTN AG J&K,VER INAG ROAD DIALGA M ANANTN AG,
Jammu And Kashmir, 192210",19306
MBBS,All India,SC,"GOVER NMENT MEDICA L COLLEG E, ANANTN AG J&K,VER INAG ROAD DIALGA M ANANTN AG,
Jammu And Kashmir, 192210",102283
MBBS,All India,ST,"GOVER NMENT MEDICA L COLLEG E, ANANTN AG J&K,VER INAG ROAD DIALGA M ANANTN AG,
Jammu And Kashmir, 192210",123576
MBBS,All India,EWS,"GOVER NMENT MEDICA L COLLEG E, BUNDI,G OVT MEDICA L COLLEG E BUNDI,
Rajastha n, 323001",14938
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E, BUNDI,G OVT MEDICA L COLLEG E BUNDI,
Rajastha n, 323001",15268
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E, BUNDI,G OVT MEDICA L COLLEG E BUNDI,
Rajastha n, 323001",14904
MBBS,All India,SC,"GOVER NMENT MEDICA L COLLEG E, BUNDI,G OVT MEDICA L COLLEG E BUNDI,
Rajastha n, 323001",89880
MBBS,All India,ST,"GOVER NMENT MEDICA L COLLEG E, BUNDI,G OVT MEDICA L COLLEG E BUNDI,
Rajastha n, 323001",107634
MBBS,All India,EWS,"GOVER NMENT MEDICA L COLLEG E, HANDW ARA,MAI DAN CHOGAL
, HANDW ARA, KUPWA RA,
Jammu And Kashmir, 193221",23072
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E, HANDW ARA,MAI DAN CHOGAL
, HANDW ARA, KUPWA RA,
Jammu And Kashmir, 193221",21642
MBBS,All India,Open,"GOVER NMENT MEDICA L COLLEG E, HANDW ARA,MAI DAN CHOGAL
, HANDW ARA, KUPWA RA,
Jammu And Kashmir, 193221",20995
MBBS,All India,SC,"GOVER NMENT MEDICA L COLLEG E, HANDW ARA,MAI DAN CHOGAL
, HANDW ARA, KUPWA RA,
Jammu And Kashmir, 193221",110858
MBBS,All India,ST,"GOVER NMENT MEDICA L COLLEG E, HANDW ARA,MAI DAN CHOGAL
, HANDW ARA, KUPWA RA,
Jammu And Kashmir, 193221",136430
MBBS,All India,EWS,"GOVER NMENT MEDICA L COLLEG E, LATUR,
Governm ent Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajastha n Vidyalay a, Lat, Maharas htra, 413512",18241
MBBS,All India,OBC,"GOVER NMENT MEDICA L COLLEG E, LATUR,
Governm ent Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajastha n Vidyalay a, Lat, Maharas htra, 413512",18059
