Course,Quota,Category,Institute,Rank
MBBS,Deemed/Paid Seats Quota,Open,"GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",1203593
MBBS,Non-Resident Indian,Open,"GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",1132339
MBBS,All India,EWS,"GMC DAUSA RAJASTHAN,GMC DAUSA MITRAPURA BHANDAREJ MOD DAUSA,
Rajasthan, 303303",13122
MBBS,All India,OBC,"GMC DAUSA RAJASTHAN,GMC DAUSA MITRAPURA BHANDAREJ MOD DAUSA,
Rajasthan, 303303",11438
MBBS,All India,Open,"GMC DAUSA RAJASTHAN,GMC DAUSA MITRAPURA BHANDAREJ MOD DAUSA,
Rajasthan, 303303",10566
MBBS,All India,SC,"GMC DAUSA RAJASTHAN,GMC DAUSA MITRAPURA BHANDAREJ MOD DAUSA,
Rajasthan, 303303",62185
MBBS,All India,ST,"GMC DAUSA RAJASTHAN,GMC DAUSA MITRAPURA BHANDAREJ MOD DAUSA,
Rajasthan, 303303",72637
MBBS,All India,EWS,"GMC Jangaon,gmc.jangaon@gmail.com, Telangana, 506167",17293
MBBS,All India,EWS PwD,"GMC Jangaon,gmc.jangaon@gmail.com, Telangana, 506167",967286
MBBS,All India,OBC,"GMC Jangaon,gmc.jangaon@gmail.com, Telangana, 506167",16749
MBBS,All India,Open,"GMC Jangaon,gmc.jangaon@gmail.com, Telangana, 506167",15809
MBBS,All India,Open PwD,"GMC Jangaon,gmc.jangaon@gmail.com, Telangana, 506167",778375
MBBS,All India,SC,"GMC Jangaon,gmc.jangaon@gmail.com, Telangana, 506167",81755
MBBS,All India,ST,"GMC Jangaon,gmc.jangaon@gmail.com, Telangana, 506167",129325
MBBS,All India,EWS,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",13449
MBBS,All India,OBC,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",11818
MBBS,All India,Open,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",11482
MBBS,All India,SC,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",68636
MBBS,All India,ST,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",79865
MBBS,All India,EWS,"GMC Kamareddy,Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana, Telangana, 503111",19549
MBBS,All India,OBC,"GMC Kamareddy,Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana, Telangana, 503111",18776
MBBS,All India,Open,"GMC Kamareddy,Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana, Telangana, 503111",18376
MBBS,All India,SC,"GMC Kamareddy,Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana, Telangana, 503111",95000
MBBS,All India,ST,"GMC Kamareddy,Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana, Telangana, 503111",77697
MBBS,All India,EWS,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",10079
MBBS,All India,OBC,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",10313
MBBS,All India,Open,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",9648
MBBS,All India,SC,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",67404
MBBS,All India,ST,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",95258
MBBS,All India,EWS,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",15025
MBBS,All India,OBC,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",6632
MBBS,All India,Open,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",5704
MBBS,All India,SC,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",78814
MBBS,All India,ST,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",121291
MBBS,All India,EWS,"GMC, Rajamahendravaram,Government Medical College, Rajamahendravaram, Opposite District Hospital, Sivaseshupuram CTRI, Andhra Pradesh, 533105",20750
MBBS,All India,OBC,"GMC, Rajamahendravaram,Government Medical College, Rajamahendravaram, Opposite District Hospital, Sivaseshupuram CTRI, Andhra Pradesh, 533105",19247
MBBS,All India,Open,"GMC, Rajamahendravaram,Government Medical College, Rajamahendravaram, Opposite District Hospital, Sivaseshupuram CTRI, Andhra Pradesh, 533105",18511
MBBS,All India,SC,"GMC, Rajamahendravaram,Government Medical College, Rajamahendravaram, Opposite District Hospital, Sivaseshupuram CTRI, Andhra Pradesh, 533105",95599
MBBS,All India,ST,"GMC, Rajamahendravaram,Government Medical College, Rajamahendravaram, Opposite District Hospital, Sivaseshupuram CTRI, Andhra Pradesh, 533105",134503
MBBS,All India,EWS,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",12784
MBBS,All India,OBC,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",12426
MBBS,All India,Open,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",11048
MBBS,All India,SC,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",74576
MBBS,All India,ST,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",105997
MBBS,All India,EWS,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",15775
MBBS,All India,OBC,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",16417
MBBS,All India,OBC PwD,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",827838
MBBS,All India,Open,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",13870
MBBS,All India,SC,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",93157
MBBS,All India,ST,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",116971
MBBS,All India,EWS,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",18409
MBBS,All India,OBC,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",17890
MBBS,All India,Open,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",15817
MBBS,All India,SC,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",86984
MBBS,All India,ST,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",123109
MBBS,All India,EWS,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",18681
MBBS,All India,OBC,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",16832
MBBS,All India,Open,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",14929
MBBS,All India,SC,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",92289
MBBS,All India,ST,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",101503
MBBS,All India,EWS,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",15369
MBBS,All India,OBC,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",16337
MBBS,All India,Open,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",14124
MBBS,All India,Open PwD,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",801409
MBBS,All India,SC,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",90069
MBBS,All India,ST,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",116895
MBBS,All India,EWS,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",19416
MBBS,All India,OBC,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",17993
MBBS,All India,Open,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",16573
MBBS,All India,SC,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",82291
MBBS,All India,SC PwD,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",1110153
BDS,All India,OBC,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",31569
BDS,All India,Open,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",30779
BDS,All India,SC,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",120500
BDS,All India,ST,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",136665
MBBS,All India,EWS,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",9947
MBBS,All India,OBC,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",9468
MBBS,All India,OBC PwD,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",811320
MBBS,All India,Open,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",6698
MBBS,All India,Open PwD,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",482679
MBBS,All India,SC,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",58617
MBBS,All India,ST,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",84841
MBBS,All India,EWS,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",16870
MBBS,All India,OBC,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",14495
MBBS,All India,OBC PwD,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",556299
MBBS,All India,Open,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",13343
MBBS,All India,SC,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",79899
MBBS,All India,ST,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",118647
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",17037
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",15561
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",14091
MBBS,All India,Open PwD,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",713504
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",83516
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",121234
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",1266
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",1634
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",544
MBBS,All India,Open PwD,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",2024
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",13546
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",24316
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE Karimnagar Telangana,The Principal, Government Medical College Karimnagar,
127, Christian Colony, Karimnagar, Telangana, 505001",20200
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE Karimnagar Telangana,The Principal, Government Medical College Karimnagar,
127, Christian Colony, Karimnagar, Telangana, 505001",18401
MBBS,All India,OBC PwD,"GOVERNMENT MEDICAL COLLEGE Karimnagar Telangana,The Principal, Government Medical College Karimnagar,
127, Christian Colony, Karimnagar, Telangana, 505001",921107
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE Karimnagar Telangana,The Principal, Government Medical College Karimnagar,
127, Christian Colony, Karimnagar, Telangana, 505001",16060
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE Karimnagar Telangana,The Principal, Government Medical College Karimnagar,
127, Christian Colony, Karimnagar, Telangana, 505001",97246
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE Karimnagar Telangana,The Principal, Government Medical College Karimnagar,
127, Christian Colony, Karimnagar, Telangana, 505001",132178
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE MACHILIPATNAM ,KARA AGRAHARAM NEAR RADAR STATION MACHILIPATNAM, Andhra Pradesh, 521001",20908
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE MACHILIPATNAM ,KARA AGRAHARAM NEAR RADAR STATION MACHILIPATNAM, Andhra Pradesh, 521001",18869
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE MACHILIPATNAM ,KARA AGRAHARAM NEAR RADAR STATION MACHILIPATNAM, Andhra Pradesh, 521001",18517
MBBS,All India,Open PwD,"GOVERNMENT MEDICAL COLLEGE MACHILIPATNAM ,KARA AGRAHARAM NEAR RADAR STATION MACHILIPATNAM, Andhra Pradesh, 521001",844434
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE MACHILIPATNAM ,KARA AGRAHARAM NEAR RADAR STATION MACHILIPATNAM, Andhra Pradesh, 521001",98490
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE MACHILIPATNAM ,KARA AGRAHARAM NEAR RADAR STATION MACHILIPATNAM, Andhra Pradesh, 521001",135270
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE NANDYAL,principalgmcnandyala@gmail.com, Andhra Pradesh, 518501",20606
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE NANDYAL,principalgmcnandyala@gmail.com, Andhra Pradesh, 518501",19493
MBBS,All India,OBC PwD,"GOVERNMENT MEDICAL COLLEGE NANDYAL,principalgmcnandyala@gmail.com, Andhra Pradesh, 518501",812895
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE NANDYAL,principalgmcnandyala@gmail.com, Andhra Pradesh, 518501",19021
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE NANDYAL,principalgmcnandyala@gmail.com, Andhra Pradesh, 518501",98562
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE NANDYAL,principalgmcnandyala@gmail.com, Andhra Pradesh, 518501",125157
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE PURNEA,govt.mcpurnea@gmail.com, Bihar, 854301",15453
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE PURNEA,govt.mcpurnea@gmail.com, Bihar, 854301",15694
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE PURNEA,govt.mcpurnea@gmail.com, Bihar, 854301",14810
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE PURNEA,govt.mcpurnea@gmail.com, Bihar, 854301",79804
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE PURNEA,govt.mcpurnea@gmail.com, Bihar, 854301",126606
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",14179
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",14271
MBBS,All India,OBC PwD,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",708638
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",12925
MBBS,All India,Open PwD,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",488475
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",79264
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",115653
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE, HANDWARA,MAIDAN CHOGAL, HANDWARA,
KUPWARA, Jammu And Kashmir, 193221",20436
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE, HANDWARA,MAIDAN CHOGAL, HANDWARA,
KUPWARA, Jammu And Kashmir, 193221",18205
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE, HANDWARA,MAIDAN CHOGAL, HANDWARA,
KUPWARA, Jammu And Kashmir, 193221",17030
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE, HANDWARA,MAIDAN CHOGAL, HANDWARA,
KUPWARA, Jammu And Kashmir, 193221",90311
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE, HANDWARA,MAIDAN CHOGAL, HANDWARA,
KUPWARA, Jammu And Kashmir, 193221",127128
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE, LATUR,Government Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajasthan Vidyalaya, Lat, Maharashtra, 413512",14660
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE, LATUR,Government Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajasthan Vidyalaya, Lat, Maharashtra, 413512",13925
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE, LATUR,Government Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajasthan Vidyalaya, Lat, Maharashtra, 413512",13035
MBBS,All India,Open PwD,"GOVERNMENT MEDICAL COLLEGE, LATUR,Government Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajasthan Vidyalaya, Lat, Maharashtra, 413512",619031
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE, LATUR,Government Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajasthan Vidyalaya, Lat, Maharashtra, 413512",78243
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE, LATUR,Government Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajasthan Vidyalaya, Lat, Maharashtra, 413512",102809
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist sangli, Maharashtra, 416410",13414
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist sangli, Maharashtra, 416410",11693
MBBS,All India,OBC PwD,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist sangli, Maharashtra, 416410",620819
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist sangli, Maharashtra, 416410",10736
MBBS,All India,Open PwD,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist sangli, Maharashtra, 416410",579737
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist sangli, Maharashtra, 416410",71669
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist sangli, Maharashtra, 416410",111591
MBBS,All India,EWS PwD,"GOVERNMENT MEDICAL COLLEGE, OSMANABAD,New Building, Civil Hospital Compound, Marwad Galli, Osmanabad, Maharashtra, 413501",606928
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE, OSMANABAD,New Building, Civil Hospital Compound, Marwad Galli, Osmanabad, Maharashtra, 413501",16676
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE, OSMANABAD,New Building, Civil Hospital Compound, Marwad Galli, Osmanabad, Maharashtra, 413501",15636
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE, OSMANABAD,New Building, Civil Hospital Compound, Marwad Galli, Osmanabad, Maharashtra, 413501",84792
MBBS,All India,ST PwD,"GOVERNMENT MEDICAL COLLEGE, OSMANABAD,New Building, Civil Hospital Compound, Marwad Galli, Osmanabad, Maharashtra, 413501",804316
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE, RAJOURI,Government Medical College, Kheora, Mehra, Rajouri, Jammu and Kashmir., Jammu And Kashmir, 185131",18349
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE, RAJOURI,Government Medical College, Kheora, Mehra, Rajouri, Jammu and Kashmir., Jammu And Kashmir, 185131",17713
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE, RAJOURI,Government Medical College, Kheora, Mehra, Rajouri, Jammu and Kashmir., Jammu And Kashmir, 185131",16124
MBBS,All India,Open PwD,"GOVERNMENT MEDICAL COLLEGE, RAJOURI,Government Medical College, Kheora, Mehra, Rajouri, Jammu and Kashmir., Jammu And Kashmir, 185131",406482
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE, RAJOURI,Government Medical College, Kheora, Mehra, Rajouri, Jammu and Kashmir., Jammu And Kashmir, 185131",76718
MBBS,All India,ST,"GOVERNMENT MEDICAL COLLEGE, RAJOURI,Government Medical College, Kheora, Mehra, Rajouri, Jammu and Kashmir., Jammu And Kashmir, 185131",112557
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE, SANGAREDDY,OPP. TOWN POLICE STATION, NETAJI NAGAR, SANGAREDDY DISTRICT, TELANGANA - 502001, Telangana, 502001",20657
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE, SANGAREDDY,OPP. TOWN POLICE STATION, NETAJI NAGAR, SANGAREDDY DISTRICT, TELANGANA - 502001, Telangana, 502001",19355
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE, SANGAREDDY,OPP. TOWN POLICE STATION, NETAJI NAGAR, SANGAREDDY DISTRICT, TELANGANA - 502001, Telangana, 502001",18103
MBBS,All India,Open PwD,"GOVERNMENT MEDICAL COLLEGE, SANGAREDDY,OPP. TOWN POLICE STATION, NETAJI NAGAR, SANGAREDDY DISTRICT, TELANGANA - 502001, Telangana, 502001",664645
