Course,Quota,Category,Institute,Rank
B.Sc. Nursing,B.Sc Nursing All India,Open,"College of Nursing LHMC, New Delhi , College of Nursing Lady Hardinge Medical College & Associated Hospitals New Delhi, Delhi (NCT), 110001
(Female Seat only )",75511
B.Sc. Nursing,B.Sc Nursing All India,SC,"College of Nursing LHMC, New Delhi , College of Nursing Lady Hardinge Medical College & Associated Hospitals New Delhi, Delhi (NCT), 110001
(Female Seat only )",199170
B.Sc. Nursing,B.Sc Nursing All India,ST,"College of Nursing LHMC, New Delhi , College of Nursing Lady Hardinge Medical College & Associated Hospitals New Delhi, Delhi (NCT), 110001
(Female Seat only )",269568
B.Sc. Nursing,B.Sc Nursing Delhi NCR (CW) Quota,Open,"College of Nursing LHMC, New Delhi , College of Nursing Lady Hardinge Medical College & Associated Hospitals New Delhi, Delhi (NCT), 110001
(Female Seat only )",378805
B.Sc. Nursing,B.Sc Nursing All India,EWS,"College of Nursing RAK CON, New Delhi
, Rajkumari Amrit Kaur College of Nursing Lajpat Nagar IV Near Moolchand Metro Station, Delhi (NCT), 110024
(Female Seat only )",123035
B.Sc. Nursing,B.Sc Nursing All India,OBC,"College of Nursing RAK CON, New Delhi
, Rajkumari Amrit Kaur College of Nursing Lajpat Nagar IV Near Moolchand Metro Station, Delhi (NCT), 110024
(Female Seat only )",114319
B.Sc. Nursing,B.Sc Nursing All India,Open,"College of Nursing RAK CON, New Delhi
, Rajkumari Amrit Kaur College of Nursing Lajpat Nagar IV Near Moolchand Metro Station, Delhi (NCT), 110024
(Female Seat only )",102591
B.Sc. Nursing,B.Sc Nursing All India,SC,"College of Nursing RAK CON, New Delhi
, Rajkumari Amrit Kaur College of Nursing Lajpat Nagar IV Near Moolchand Metro Station, Delhi (NCT), 110024
(Female Seat only )",223317
B.Sc. Nursing,B.Sc Nursing All India,ST,"College of Nursing RAK CON, New Delhi
, Rajkumari Amrit Kaur College of Nursing Lajpat Nagar IV Near Moolchand Metro Station, Delhi (NCT), 110024
(Female Seat only )",297545
B.Sc. Nursing,B.Sc Nursing Delhi NCR (CW) Quota,Open,"College of Nursing RAK CON, New Delhi
, Rajkumari Amrit Kaur College of Nursing Lajpat Nagar IV Near Moolchand Metro Station, Delhi (NCT), 110024
(Female Seat only )",553792
B.Sc. Nursing,B.Sc Nursing All India,EWS,"College of Nursing Safdarjung Hospital, New Delhi , College of Nursing VMMC and Safdarjang Hospital New Delhi, Delhi (NCT), 110029
(Female Seat only )",109493
B.Sc. Nursing,B.Sc Nursing All India,OBC,"College of Nursing Safdarjung Hospital, New Delhi , College of Nursing VMMC and Safdarjang Hospital New Delhi, Delhi (NCT), 110029
(Female Seat only )",107289
B.Sc. Nursing,B.Sc Nursing All India,Open,"College of Nursing Safdarjung Hospital, New Delhi , College of Nursing VMMC and Safdarjang Hospital New Delhi, Delhi (NCT), 110029
(Female Seat only )",82832
B.Sc. Nursing,B.Sc Nursing All India,SC,"College of Nursing Safdarjung Hospital, New Delhi , College of Nursing VMMC and Safdarjang Hospital New Delhi, Delhi (NCT), 110029
(Female Seat only )",216120
B.Sc. Nursing,B.Sc Nursing All India,ST,"College of Nursing Safdarjung Hospital, New Delhi , College of Nursing VMMC and Safdarjang Hospital New Delhi, Delhi (NCT), 110029
(Female Seat only )",274688
MBBS,Deemed/Paid Seats Quota,Open,"DATTA MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR ,
Hinaga Road Wanadongri Nagpur Maharashtra India, Maharashtra, 441110",587764
MBBS,Non-Resident Indian,Open,"DATTA MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR ,
Hinaga Road Wanadongri Nagpur Maharashtra India, Maharashtra, 441110",1184800
BDS,All India,OBC,"DC, RIMS, Imphal , PO Lamphelpat, Imphal West District, Manipur, 795004",32037
BDS,All India,Open,"DC, RIMS, Imphal , PO Lamphelpat, Imphal West District, Manipur, 795004",25225
BDS,All India,SC,"DC, RIMS, Imphal , PO Lamphelpat, Imphal West District, Manipur, 795004",117395
BDS,All India,ST,"DC, RIMS, Imphal , PO Lamphelpat, Imphal West District, Manipur, 795004",162726
BDS,All India,EWS,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA , 114 AJC BOSE
ROAD, West Bengal, 700014",33149
BDS,All India,OBC,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA , 114 AJC BOSE
ROAD, West Bengal, 700014",34552
BDS,All India,Open,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA , 114 AJC BOSE
ROAD, West Bengal, 700014",33107
BDS,All India,SC,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA , 114 AJC BOSE
ROAD, West Bengal, 700014",140624
BDS,All India,ST,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA , 114 AJC BOSE
ROAD, West Bengal, 700014",167968
MBBS,All India,EWS,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",15068
MBBS,All India,OBC,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",14744
MBBS,All India,OBC PwD,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",839746
MBBS,All India,Open,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",12916
MBBS,All India,Open PwD,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",836731
MBBS,All India,SC,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",92048
MBBS,All India,ST,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",125192
MBBS,All India,OBC,"DR.RAJENDRA PRASAD MC,
TANDA , Dr.Rajendra Prasad Govt.Medical College Kangra at Tanda, H.P., Himachal Pradesh, 176002",8428
MBBS,All India,Open,"DR.RAJENDRA PRASAD MC,
TANDA , Dr.Rajendra Prasad Govt.Medical College Kangra at Tanda, H.P., Himachal Pradesh, 176002",5717
MBBS,All India,SC,"DR.RAJENDRA PRASAD MC,
TANDA , Dr.Rajendra Prasad Govt.Medical College Kangra at Tanda, H.P., Himachal Pradesh, 176002",59598
MBBS,All India,ST,"DR.RAJENDRA PRASAD MC,
TANDA , Dr.Rajendra Prasad Govt.Medical College Kangra at Tanda, H.P., Himachal Pradesh, 176002",88378
MBBS,All India,EWS,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",15730
MBBS,All India,OBC,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",15950
MBBS,All India,Open,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",14279
MBBS,All India,SC,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",92315
MBBS,All India,ST,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",123279
MBBS,All India,EWS,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",5980
MBBS,All India,OBC,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",5666
MBBS,All India,Open,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",4663
MBBS,All India,SC,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",47656
MBBS,All India,ST,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",56528
MBBS,All India,EWS,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",9593
MBBS,All India,OBC,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",10015
MBBS,All India,Open,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",9389
MBBS,All India,SC,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",70851
MBBS,All India,ST,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",108579
MBBS,All India,EWS,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",18953
MBBS,All India,OBC,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",18362
MBBS,All India,Open,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",17526
MBBS,All India,Open PwD,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",803607
MBBS,All India,SC,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",104539
BDS,All India,OBC,"Dental Institue, RIMS, Ranchi , Dental College, Rajendra Institute of Medical Sciences, Bariatu, Ranchi, Jharkhand, 843009",35093
BDS,All India,Open,"Dental Institue, RIMS, Ranchi , Dental College, Rajendra Institute of Medical Sciences, Bariatu, Ranchi, Jharkhand, 843009",32749
BDS,All India,SC,"Dental Institue, RIMS, Ranchi , Dental College, Rajendra Institute of Medical Sciences, Bariatu, Ranchi, Jharkhand, 843009",144202
MBBS,All India,EWS,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",22442
MBBS,All India,OBC,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",21461
MBBS,All India,Open,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",20682
MBBS,All India,SC,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",107593
MBBS,All India,ST,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",139120
MBBS,All India,EWS,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",15435
MBBS,All India,OBC,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",14978
MBBS,All India,Open,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",12782
MBBS,All India,SC,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",95400
MBBS,All India,EWS,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",22035
MBBS,All India,OBC,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",21417
MBBS,All India,Open,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",20922
MBBS,All India,SC,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",100156
MBBS,All India,ST,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",142473
MBBS,All India,EWS,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",5476
MBBS,All India,OBC,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",5191
MBBS,All India,Open,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",4308
MBBS,All India,Open PwD,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",374476
MBBS,All India,SC,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",40249
MBBS,All India,ST,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",79751
MBBS,All India,EWS,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",9606
MBBS,All India,OBC,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",10722
MBBS,All India,Open,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",8449
MBBS,All India,SC,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",68421
MBBS,All India,ST,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",69171
MBBS,All India,EWS,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE and HOSPITAL, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",2639
MBBS,All India,OBC,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE and HOSPITAL, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",2598
MBBS,All India,OBC PwD,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE and HOSPITAL, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",333140
MBBS,All India,SC,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE and HOSPITAL, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",23532
MBBS,All India,SC PwD,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE and HOSPITAL, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",779130
BDS,Deemed/Paid Seats Quota,Open,"Dr. DY Patil Dental College and Hosp. Navi Mumbai , Dr. D.
Y. Patil Vidyanagar, Sector 7,
Nerul, Navi Mumbai, Maharashtra, 400706",869724
BDS,Deemed/Paid Seats Quota,Open,"Dr. DY Patil Dental College and Hosp. Pune , Mahesh Nagar, Pimpri, Pune - 411018, Maharashtra,
411018",590294
MBBS,Deemed/Paid Seats Quota,Open,"Dr. DY Patil Medical College and Hospt., Pune , Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",604781
MBBS,Non-Resident Indian,Open,"Dr. DY Patil Medical College and Hospt., Pune , Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",1155172
MBBS,Deemed/Paid Seats Quota,Open,"Dr. DY Patil Medical College, Navi Mumbai
, Plot No. 2, Sector 7, Nerul, Navi Mumbai, Maharashtra, Maharashtra, 400706",596198
MBBS,Non-Resident Indian,Open,"Dr. DY Patil Medical College, Navi Mumbai
, Plot No. 2, Sector 7, Nerul, Navi Mumbai, Maharashtra, Maharashtra, 400706",1217773
MBBS,Deemed/Paid Seats Quota,Open,"Dr. DYP Edu. Soc. Deemed Uni., Kolhapur , 869, E Ward, D. Y. Patil Vidyanagar, Kasaba Bavada, Kolhapur 416006, Maharashtra,
416006",303544
MBBS,Non-Resident Indian,Open,"Dr. DYP Edu. Soc. Deemed Uni., Kolhapur , 869, E Ward, D. Y. Patil Vidyanagar, Kasaba Bavada, Kolhapur 416006, Maharashtra,
416006",986034
MBBS,All India,EWS,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",11318
MBBS,All India,OBC,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",11182
MBBS,All India,OBC PwD,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",719436
MBBS,All India,Open,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",10567
MBBS,All India,SC,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",81796
MBBS,All India,ST,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",100812
BDS,Aligarh Muslim University (AMU) Quota,Open,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH , ALIGARH MUSLIM UNIVERSITY,
ALIGARH, Uttar Pradesh, 202002",49370
BDS,Non-Resident Indian (AMU) Quota,Open,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH , ALIGARH MUSLIM UNIVERSITY,
ALIGARH, Uttar Pradesh, 202002",477491
BDS,Open Seat Quota,Open,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH , ALIGARH MUSLIM UNIVERSITY,
ALIGARH, Uttar Pradesh, 202002",30124
MBBS,All India,EWS,"Dr.Radhakrishnan Government Medical College, Hamirpur , Dr.Radhakrishnan Government Medical College,Hamirpur, Himachal Pradesh, 177001",12344
MBBS,All India,OBC,"Dr.Radhakrishnan Government Medical College, Hamirpur , Dr.Radhakrishnan Government Medical College,Hamirpur, Himachal Pradesh, 177001",11818
MBBS,All India,Open,"Dr.Radhakrishnan Government Medical College, Hamirpur , Dr.Radhakrishnan Government Medical College,Hamirpur, Himachal Pradesh, 177001",11093
MBBS,All India,SC,"Dr.Radhakrishnan Government Medical College, Hamirpur , Dr.Radhakrishnan Government Medical College,Hamirpur, Himachal Pradesh, 177001",78709
MBBS,All India,ST,"Dr.Radhakrishnan Government Medical College, Hamirpur , Dr.Radhakrishnan Government Medical College,Hamirpur, Himachal Pradesh, 177001",100643
MBBS,All India,EWS,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",11973
MBBS,All India,OBC,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",11496
MBBS,All India,Open,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",7967
MBBS,All India,SC,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",77545
MBBS,All India,ST,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",87424
MBBS,Employees State Insurance Scheme (ESI),EWS,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",43971
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",45223
MBBS,Employees State Insurance Scheme (ESI),Open,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",43113
MBBS,Employees State Insurance Scheme (ESI),SC,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",132333
BDS,All India,EWS,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",37256
BDS,All India,OBC,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",33309
BDS,All India,Open,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",30636
BDS,All India,SC,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",124329
BDS,IP University Quota,EWS,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",51113
BDS,IP University Quota,OBC,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",54438
BDS,IP University Quota,Open,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",39743
BDS,IP University Quota,SC,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",164330
BDS,IP University Quota,ST,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",226699
BDS,All India,EWS,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",30857
BDS,All India,OBC,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",27657
BDS,All India,Open,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",24081
BDS,All India,SC,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",119395
BDS,All India,ST,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",152321
BDS,Employees State Insurance Scheme (ESI),OBC,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",101586
BDS,Employees State Insurance Scheme (ESI),Open,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",86593
BDS,Employees State Insurance Scheme (ESI),SC,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",273964
MBBS,All India,EWS,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",14850
MBBS,All India,OBC,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",13388
MBBS,All India,Open,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",11407
MBBS,All India,SC,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",93496
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",54973
MBBS,Employees State Insurance Scheme (ESI),SC,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",219831
MBBS,All India,EWS,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",15317
MBBS,All India,OBC,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",15230
MBBS,All India,Open,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",12395
MBBS,All India,SC,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",79881
MBBS,All India,ST,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",122609
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",56097
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",49749
MBBS,All India,EWS,"ESIC Medical College, Faridabad , NH 3 NIT FARIDABAD,
Haryana, 121001",6833
MBBS,All India,OBC,"ESIC Medical College, Faridabad , NH 3 NIT FARIDABAD,
Haryana, 121001",6548
MBBS,All India,Open,"ESIC Medical College, Faridabad , NH 3 NIT FARIDABAD,
Haryana, 121001",4525
MBBS,All India,SC,"ESIC Medical College, Faridabad , NH 3 NIT FARIDABAD,
Haryana, 121001",46309
MBBS,All India,ST,"ESIC Medical College, Faridabad , NH 3 NIT FARIDABAD,
Haryana, 121001",84284
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College, Faridabad , NH 3 NIT FARIDABAD,
Haryana, 121001",27552
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College, Faridabad , NH 3 NIT FARIDABAD,
Haryana, 121001",15297
MBBS,All India,EWS,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",13405
MBBS,All India,OBC,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",15069
MBBS,All India,Open,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",12793
MBBS,All India,SC,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",85022
MBBS,All India,ST,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",103840
MBBS,Employees State Insurance Scheme (ESI),EWS,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",76033
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",67934
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",62917
MBBS,All India,EWS,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",11329
MBBS,All India,OBC,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",11426
MBBS,All India,Open,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",5737
MBBS,All India,SC,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",58612
