Course,Quota,Category,Institute,Rank
MBBS,Employees State Insurance Scheme (ESI),ST,"ESIC Medical College AND PGIMSR, Chennai,ASHOK PILLAR ROAD KK NAGAR CHENNAI, Tamil Nadu, 600078",422026
MBBS,All India,EWS,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",4195
MBBS,All India,OBC,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",5419
MBBS,All India,OBC PwD,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",503443
MBBS,All India,Open,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",3562
MBBS,All India,Open PwD,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",374117
MBBS,All India,SC,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",31845
MBBS,Employees State Insurance Scheme (ESI),EWS,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",19078
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",27781
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",17092
MBBS,Employees State Insurance Scheme (ESI),SC,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",120609
MBBS,Employees State Insurance Scheme (ESI),ST,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",793450
MBBS,All India,EWS,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",11448
MBBS,All India,OBC,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",13842
MBBS,All India,Open,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",10047
MBBS,All India,SC,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",66748
MBBS,All India,ST,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",96585
MBBS,Employees State Insurance Scheme (ESI),EWS,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",66644
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",65914
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",51264
MBBS,Employees State Insurance Scheme (ESI),SC,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",223451
MBBS,Employees State Insurance Scheme (ESI),ST,"ESIC Medical College, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD
GULBARGA, Karnataka, 585106",903906
MBBS,All India,EWS,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",8639
MBBS,All India,OBC,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",9293
MBBS,All India,Open,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",5390
MBBS,All India,SC,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",59042
MBBS,All India,ST,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",79876
MBBS,Employees State Insurance Scheme (ESI),EWS,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",56973
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",56115
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",38149
MBBS,Employees State Insurance Scheme (ESI),SC,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",194610
MBBS,Employees State Insurance Scheme (ESI),ST,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",271738
MBBS,All India,EWS,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",11440
MBBS,All India,OBC,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",10569
MBBS,All India,Open,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",6870
MBBS,All India,SC,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",63412
MBBS,All India,ST,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",105149
MBBS,Employees State Insurance Scheme (ESI),EWS,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",61607
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",66491
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",46429
MBBS,Employees State Insurance Scheme (ESI),SC,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",199739
MBBS,Employees State Insurance Scheme (ESI),ST,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",972481
MBBS,All India,EWS,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",7870
MBBS,All India,OBC,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",7891
MBBS,All India,Open,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",6304
MBBS,All India,SC,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",45574
MBBS,All India,ST,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",73715
MBBS,Employees State Insurance Scheme (ESI),EWS,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",39133
MBBS,Employees State Insurance Scheme (ESI),OBC,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",28935
MBBS,Employees State Insurance Scheme (ESI),Open,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",28123
MBBS,Employees State Insurance Scheme (ESI),SC,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",222614
MBBS,Employees State Insurance Scheme (ESI),ST,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",469269
BDS,All India,EWS,"FACULTY OF DEN SCI, KG MED UNIV,LUCKNOW,SHAHMINA ROAD,
CHOWK,LUCKNOW, Uttar Pradesh, 226003",24859
BDS,All India,OBC,"FACULTY OF DEN SCI, KG MED UNIV,LUCKNOW,SHAHMINA ROAD,
CHOWK,LUCKNOW, Uttar Pradesh, 226003",24608
BDS,All India,Open,"FACULTY OF DEN SCI, KG MED UNIV,LUCKNOW,SHAHMINA ROAD,
CHOWK,LUCKNOW, Uttar Pradesh, 226003",20731
BDS,All India,SC,"FACULTY OF DEN SCI, KG MED UNIV,LUCKNOW,SHAHMINA ROAD,
CHOWK,LUCKNOW, Uttar Pradesh, 226003",94638
BDS,Jamia Internal Quota,Open,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",61310
BDS,Muslim OBC Quota,OBC,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",33116
BDS,Muslim Quota,Open,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",31930
BDS,Muslim ST Quota,ST,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",145995
BDS,Muslim Women Quota,Open,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",30885
BDS,Open Seat Quota,Open,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",25972
MBBS,All India,EWS,"Fakhruddin Ali Ahmed Medical College, Barpeta,Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",15296
MBBS,All India,OBC,"Fakhruddin Ali Ahmed Medical College, Barpeta,Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",16371
MBBS,All India,OBC PwD,"Fakhruddin Ali Ahmed Medical College, Barpeta,Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",856972
MBBS,All India,Open,"Fakhruddin Ali Ahmed Medical College, Barpeta,Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",15128
MBBS,All India,SC,"Fakhruddin Ali Ahmed Medical College, Barpeta,Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",79725
MBBS,All India,ST,"Fakhruddin Ali Ahmed Medical College, Barpeta,Jania Road, Jotigaon, Barpeta, Assam, Assam, 781301",118116
MBBS,All India,EWS,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S.V.M Medical College Kanpur Swaroop Nagar Kanpur
U.P 208002, Uttar Pradesh, 208002",4358
MBBS,All India,OBC,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S.V.M Medical College Kanpur Swaroop Nagar Kanpur
U.P 208002, Uttar Pradesh, 208002",4928
MBBS,All India,OBC PwD,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S.V.M Medical College Kanpur Swaroop Nagar Kanpur
U.P 208002, Uttar Pradesh, 208002",388859
MBBS,All India,Open,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S.V.M Medical College Kanpur Swaroop Nagar Kanpur
U.P 208002, Uttar Pradesh, 208002",3927
MBBS,All India,SC,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S.V.M Medical College Kanpur Swaroop Nagar Kanpur
U.P 208002, Uttar Pradesh, 208002",37453
MBBS,All India,SC PwD,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S.V.M Medical College Kanpur Swaroop Nagar Kanpur
U.P 208002, Uttar Pradesh, 208002",993248
MBBS,All India,ST,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S.V.M Medical College Kanpur Swaroop Nagar Kanpur
U.P 208002, Uttar Pradesh, 208002",64487
MBBS,All India,EWS,"GAJRA RAJA MEDICAL COLLEGE, GWALIOR,VEER SAVARKAR ROAD,
GWALIOR, Madhya Pradesh, 474009",7619
MBBS,All India,OBC,"GAJRA RAJA MEDICAL COLLEGE, GWALIOR,VEER SAVARKAR ROAD,
GWALIOR, Madhya Pradesh, 474009",8109
MBBS,All India,OBC PwD,"GAJRA RAJA MEDICAL COLLEGE, GWALIOR,VEER SAVARKAR ROAD,
GWALIOR, Madhya Pradesh, 474009",849698
MBBS,All India,Open,"GAJRA RAJA MEDICAL COLLEGE, GWALIOR,VEER SAVARKAR ROAD,
GWALIOR, Madhya Pradesh, 474009",5969
MBBS,All India,SC,"GAJRA RAJA MEDICAL COLLEGE, GWALIOR,VEER SAVARKAR ROAD,
GWALIOR, Madhya Pradesh, 474009",53020
MBBS,All India,SC PwD,"GAJRA RAJA MEDICAL COLLEGE, GWALIOR,VEER SAVARKAR ROAD,
GWALIOR, Madhya Pradesh, 474009",774012
MBBS,All India,ST,"GAJRA RAJA MEDICAL COLLEGE, GWALIOR,VEER SAVARKAR ROAD,
GWALIOR, Madhya Pradesh, 474009",78043
MBBS,All India,EWS,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",7177
MBBS,All India,OBC,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",6724
MBBS,All India,Open,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",4748
MBBS,All India,Open PwD,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",303562
MBBS,All India,SC,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",46622
MBBS,All India,ST,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal, Madhya Pradesh, 462001",65795
BDS,All India,EWS,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental Sciences, Rohtak, Haryana, 124001",27258
BDS,All India,OBC,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental Sciences, Rohtak, Haryana, 124001",28749
BDS,All India,Open,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental Sciences, Rohtak, Haryana, 124001",24081
BDS,All India,SC,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental Sciences, Rohtak, Haryana, 124001",92907
BDS,All India,ST,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental Sciences, Rohtak, Haryana, 124001",120292
MBBS,Deemed/Paid Seats Quota,Open,"GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",602008
MBBS,Non-Resident Indian,Open,"GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",865960
MBBS,All India,EWS,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",9449
MBBS,All India,OBC,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",10340
MBBS,All India,Open,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",8526
MBBS,All India,Open PwD,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",311188
MBBS,All India,SC,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",58214
MBBS,All India,ST,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila Azamgarh, Uttar Pradesh, 276128",83788
MBBS,All India,EWS,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",8237
MBBS,All India,OBC,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",8249
MBBS,All India,Open,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",7060
MBBS,All India,SC,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",68773
MBBS,All India,ST,"GMC, Manjeri, Kerala,GOVERNMENT MEDICAL COLLEGE, MANJERI, MALAPPURAM, Kerala, 676121",103748
MBBS,All India,EWS,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",9827
MBBS,All India,EWS PwD,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",683123
MBBS,All India,OBC,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",10904
MBBS,All India,OBC PwD,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",566673
MBBS,All India,Open,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",9264
MBBS,All India,SC,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",66404
MBBS,All India,ST,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",105971
MBBS,All India,EWS,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",16568
MBBS,All India,OBC,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",15553
MBBS,All India,Open,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",14052
MBBS,All India,SC,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",77524
MBBS,All India,ST,"GMERS Medical College, Morbi,Gibson middle school, Opp railway station, Morbi, Gujarat, 363641",108634
MBBS,All India,EWS,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",14616
MBBS,All India,OBC,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",17992
MBBS,All India,Open,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",14579
MBBS,All India,SC,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",84765
MBBS,All India,ST,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav, Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",122552
MBBS,All India,EWS,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",14832
MBBS,All India,OBC,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",17275
MBBS,All India,Open,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",13910
MBBS,All India,SC,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",87070
MBBS,All India,ST,"GMERS Medical College, Panchmahal Godhra,Government Engineering College Campus, Godhra Lunawada Road, Chabanpur, Godhra, Gujarat, 389001",121973
MBBS,All India,EWS,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",15604
MBBS,All India,OBC,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",14990
MBBS,All India,Open,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",13497
MBBS,All India,SC,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",79987
MBBS,All India,ST,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",117965
MBBS,All India,EWS,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",16492
MBBS,All India,OBC,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",18034
MBBS,All India,Open,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",15077
MBBS,All India,SC,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",80435
MBBS,All India,ST,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",118768
BDS,All India,EWS,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",27783
BDS,All India,OBC,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",26490
BDS,All India,Open,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",25810
BDS,All India,SC,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",90764
BDS,All India,ST,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",140305
MBBS,All India,EWS,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",9190
MBBS,All India,OBC,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",9403
MBBS,All India,Open,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",5832
MBBS,All India,Open PwD,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",726652
MBBS,All India,SC,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",58525
MBBS,All India,ST,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",94401
MBBS,All India,EWS,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",15016
MBBS,All India,OBC,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",14419
MBBS,All India,OBC PwD,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",879218
MBBS,All India,Open,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",11960
MBBS,All India,SC,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",75359
MBBS,All India,ST,"GOVERMENT MEDICAL COLLEGE NANDURBAR MAHARARASTRA,DISTRICT CIVIL HOSPITAL CAMPUS SAKRI ROAD NANDURBAR, Maharashtra, 425412",75890
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",14474
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",14688
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",13470
MBBS,All India,SC,"GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL, SATARA,GOVERNMENT MEDICAL COLLEGE AND GENERAL HOSPITAL SATARA DISTRICT CIVIL HOSPITAL CAMPUS SADAR BAZAR CA, Maharashtra, 415001",76959
MBBS,All India,EWS,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",1006
MBBS,All India,OBC,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",1508
MBBS,All India,Open,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",313
MBBS,All India,Open PwD,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH",54634
