Course,Quota,Category,Institute,Rank
B.Sc. Nursing,B.Sc Nursing All India,Open,"College of Nursing Safdarjung Hospital, New Delhi , College of Nursing VMMC and Safdarjang Hospital New Delhi, Delhi (NCT), 110029
(Female Seat only )",78724
B.Sc. Nursing,B.Sc Nursing All India,SC,"College of Nursing Safdarjung Hospital, New Delhi , College of Nursing VMMC and Safdarjang Hospital New Delhi, Delhi (NCT), 110029
(Female Seat only )",186802
B.Sc. Nursing,B.Sc Nursing All India,ST,"College of Nursing Safdarjung Hospital, New Delhi , College of Nursing VMMC and Safdarjang Hospital New Delhi, Delhi (NCT), 110029
(Female Seat only )",258258
B.Sc. Nursing,All India,OBC,"College of Nursing, Hindu Rao Hospital, Delhi , COLLEGE OF NURSING , HINDU RAO HOSPITAL
,MALKA GANJ DELHI 110007, Delhi (NCT),
110007",39473
B.Sc. Nursing,All India,Open,"College of Nursing, Hindu Rao Hospital, Delhi , COLLEGE OF NURSING , HINDU RAO HOSPITAL
,MALKA GANJ DELHI 110007, Delhi (NCT),
110007",35375
B.Sc. Nursing,B.Sc Nursing Delhi NCR,EWS,"College of Nursing, Hindu Rao Hospital, Delhi , COLLEGE OF NURSING , HINDU RAO HOSPITAL
,MALKA GANJ DELHI 110007, Delhi (NCT),
110007",239331
B.Sc. Nursing,B.Sc Nursing Delhi NCR,OBC,"College of Nursing, Hindu Rao Hospital, Delhi , COLLEGE OF NURSING , HINDU RAO HOSPITAL
,MALKA GANJ DELHI 110007, Delhi (NCT),
110007",263522
B.Sc. Nursing,B.Sc Nursing Delhi NCR,Open,"College of Nursing, Hindu Rao Hospital, Delhi , COLLEGE OF NURSING , HINDU RAO HOSPITAL
,MALKA GANJ DELHI 110007, Delhi (NCT),
110007",166049
B.Sc. Nursing,B.Sc Nursing Delhi NCR,SC,"College of Nursing, Hindu Rao Hospital, Delhi , COLLEGE OF NURSING , HINDU RAO HOSPITAL
,MALKA GANJ DELHI 110007, Delhi (NCT),
110007",226946
MBBS,Deemed/Paid Seats Quota,Open,"DATTA MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR ,
Hinaga Road Wanadongri Nagpur Maharashtra India, Maharashtra, 441110",513070
MBBS,Non-Resident Indian,Open,"DATTA MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR ,
Hinaga Road Wanadongri Nagpur Maharashtra India, Maharashtra, 441110",947715
BDS,All India,EWS,"DC, RIMS, Imphal , PO Lamphelpat, Imphal West District, Manipur, 795004",34804
BDS,All India,OBC,"DC, RIMS, Imphal , PO Lamphelpat, Imphal West District, Manipur, 795004",35502
BDS,All India,Open,"DC, RIMS, Imphal , PO Lamphelpat, Imphal West District, Manipur, 795004",22235
BDS,All India,SC,"DC, RIMS, Imphal , PO Lamphelpat, Imphal West District, Manipur, 795004",108981
BDS,All India,ST,"DC, RIMS, Imphal , PO Lamphelpat, Imphal West District, Manipur, 795004",146418
BDS,All India,OBC,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA , 114 AJC BOSE ROAD",33281
BDS,All India,Open,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA , 114 AJC BOSE ROAD",31719
BDS,All India,SC,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA , 114 AJC BOSE ROAD",129048
BDS,All India,ST,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA , 114 AJC BOSE ROAD",165453
MBBS,All India,EWS,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",13465
MBBS,All India,OBC,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",12537
MBBS,All India,OBC PwD,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",717931
MBBS,All India,Open,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",12204
MBBS,All India,SC,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",80340
MBBS,All India,ST,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR , In
Front of District Civil Court, Solapur., Maharashtra, 413003",105320
MBBS,All India,OBC,"DR.RAJENDRA PRASAD MC,
TANDA , Dr.Rajendra Prasad Govt.Medical College Kangra at Tanda, H.P., Himachal Pradesh, 176002",6416
MBBS,All India,Open,"DR.RAJENDRA PRASAD MC,
TANDA , Dr.Rajendra Prasad Govt.Medical College Kangra at Tanda, H.P., Himachal Pradesh, 176002",5232
MBBS,All India,SC,"DR.RAJENDRA PRASAD MC,
TANDA , Dr.Rajendra Prasad Govt.Medical College Kangra at Tanda, H.P., Himachal Pradesh, 176002",48233
MBBS,All India,EWS,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",14044
MBBS,All India,OBC,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",13873
MBBS,All India,Open,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",12555
MBBS,All India,SC,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",83517
MBBS,All India,ST,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED
, VISHNUPURI NANDED MAHARASHTRA
431606, Maharashtra,
431606",111882
MBBS,All India,EWS,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",5897
MBBS,All India,OBC,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",5438
MBBS,All India,OBC PwD,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",386036
MBBS,All India,Open,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",4747
MBBS,All India,SC,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",48110
MBBS,All India,ST,"DR.S.N. MEDICAL COLLEGE, JODHPUR , RESIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342
003, Rajasthan,
342003",61924
MBBS,All India,EWS,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",10949
MBBS,All India,OBC,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",10428
MBBS,All India,Open,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",9516
MBBS,All India,SC,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",56428
MBBS,All India,ST,"Darbhanga Medical College, Laheriasarai
, Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, 846003",97396
MBBS,All India,EWS,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",17882
MBBS,All India,OBC,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",17681
MBBS,All India,Open,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",16110
MBBS,All India,SC,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",91929
MBBS,All India,ST,"Deben Mahata Government Medical College & Hospital , Vill  Hatuara PO Vivekananda Nagar PS  Purulia Muffasil Dist  Purulia  Pin 723147, West Bengal,
723147",122552
BDS,All India,EWS,"Dental Institue, RIMS, Ranchi , Dental College, Rajendra Institute of Medical Sciences, Bariatu, Ranchi, Jharkhand, 843009",30601
BDS,All India,OBC,"Dental Institue, RIMS, Ranchi , Dental College, Rajendra Institute of Medical Sciences, Bariatu, Ranchi, Jharkhand, 843009",32047
BDS,All India,Open,"Dental Institue, RIMS, Ranchi , Dental College, Rajendra Institute of Medical Sciences, Bariatu, Ranchi, Jharkhand, 843009",29090
BDS,All India,SC,"Dental Institue, RIMS, Ranchi , Dental College, Rajendra Institute of Medical Sciences, Bariatu, Ranchi, Jharkhand, 843009",126795
BDS,All India,ST,"Dental Institue, RIMS, Ranchi , Dental College, Rajendra Institute of Medical Sciences, Bariatu, Ranchi, Jharkhand, 843009",163889
MBBS,All India,EWS,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",19998
MBBS,All India,OBC,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",19648
MBBS,All India,Open,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",19211
MBBS,All India,SC,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",99965
MBBS,All India,ST,"Dhubri Medical College, Assam , P.O. Jhagrarpar SPO, Dhubri, Assam, PIN - 783325, Assam,
783325",128202
MBBS,All India,EWS,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",14384
MBBS,All India,OBC,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",14009
MBBS,All India,Open,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",12870
MBBS,All India,Open PwD,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",783582
MBBS,All India,SC,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",78992
MBBS,All India,ST,"Diamond Harbour Govt Medical College
, New Town, Post- Diamond Harbour, PS- Diamond Harbour, District South 24 Parganas,
West Bengal, 743331",119021
MBBS,All India,EWS,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",20262
MBBS,All India,OBC,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",19659
MBBS,All India,Open,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",19408
MBBS,All India,SC,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",97577
MBBS,All India,ST,"Diphu Medical College & Hospital, Assam , principaldiphu1@gma il.com, Assam, 782462",127932
MBBS,All India,EWS,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",3769
MBBS,All India,OBC,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",4575
MBBS,All India,Open,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",3280
MBBS,All India,SC,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",40057
MBBS,All India,ST,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow , Vibhuti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",76450
MBBS,All India,EWS,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",9658
MBBS,All India,OBC,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",11384
MBBS,All India,Open,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",6649
MBBS,All India,SC,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",60590
MBBS,All India,ST,"Dr. B.R. Ambedkar State Institute of Medical Sciences  , Sector 56 Mohali,
Punjab, 160055",96667
MBBS,All India,EWS,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",1479
MBBS,All India,OBC,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",1966
MBBS,All India,Open,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",879
MBBS,All India,Open PwD,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",308443
MBBS,All India,ST,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",37471
BDS,Deemed/Paid Seats Quota,Open,"Dr. DY Patil Dental College and Hosp. Navi Mumbai , Dr. D.
Y. Patil Vidyanagar, Sector 7,
Nerul, Navi Mumbai, Maharashtra, 400706",876069
BDS,Deemed/Paid Seats Quota,Open,"Dr. DY Patil Dental College and Hosp. Pune , Mahesh Nagar, Pimpri, Pune - 411018, Maharashtra,
411018",513985
BDS,Non-Resident Indian,Open,"Dr. DY Patil Dental College and Hosp. Pune , Mahesh Nagar, Pimpri, Pune - 411018, Maharashtra,
411018",681594
MBBS,Deemed/Paid Seats Quota,Open,"Dr. DY Patil Medical College and Hospt., Pune , Mahesh Nagar, Pimpri, Pune - 411 018,
Maharashtra, 411018",509606
MBBS,Non-Resident Indian,Open,"Dr. DY Patil Medical College and Hospt., Pune , Mahesh Nagar, Pimpri, Pune - 411 018,
Maharashtra, 411018",1042020
MBBS,Deemed/Paid Seats Quota,Open,"Dr. DY Patil Medical College, Navi Mumbai
, Plot No. 2, Sector 7, Nerul, Navi Mumbai, Maharashtra, Maharashtra, 400706",438267
MBBS,Non-Resident Indian,Open,"Dr. DY Patil Medical College, Navi Mumbai
, Plot No. 2, Sector 7, Nerul, Navi Mumbai, Maharashtra, Maharashtra, 400706",818975
MBBS,Deemed/Paid Seats Quota,Open,"Dr. DYP Edu. Soc. Deemed Uni., Kolhapur , 869, E Ward, D. Y. Patil Vidyanagar, Kasaba Bavada, Kolhapur 416006, Maharashtra,
416006",291250
MBBS,Non-Resident Indian,Open,"Dr. DYP Edu. Soc. Deemed Uni., Kolhapur , 869, E Ward, D. Y. Patil Vidyanagar, Kasaba Bavada, Kolhapur 416006, Maharashtra,
416006",408018
MBBS,All India,OBC,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",9391
MBBS,All India,Open,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",8897
MBBS,All India,Open PwD,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",365877
MBBS,All India,SC,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",62348
MBBS,All India,ST,"Dr. YS Parmar Govt. Medical College, Nahan , Nahan, District Sirmaur, Himachal Pradesh, Himachal Pradesh, 173001",88624
BDS,Aligarh Muslim University (AMU) Quota,Open,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH , ALIGARH MUSLIM UNIVERSITY,
ALIGARH, Uttar Pradesh, 202002",40215
BDS,Aligarh Muslim University (AMU) Quota,Open PwD,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH , ALIGARH MUSLIM UNIVERSITY,
ALIGARH, Uttar Pradesh, 202002",929432
BDS,Non-Resident Indian (AMU) Quota,Open,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH , ALIGARH MUSLIM UNIVERSITY,
ALIGARH, Uttar Pradesh, 202002",320799
BDS,Open Seat Quota,Open,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH , ALIGARH MUSLIM UNIVERSITY,
ALIGARH, Uttar Pradesh, 202002",29877
MBBS,All India,EWS,"Dr.Radhakrishnan Government Medical College, Hamirpur , Agriculture Colony, Hamirpur, Himachal Pradesh 177001",11154
MBBS,All India,OBC,"Dr.Radhakrishnan Government Medical College, Hamirpur , Agriculture Colony, Hamirpur, Himachal Pradesh 177001",10900
MBBS,All India,Open,"Dr.Radhakrishnan Government Medical College, Hamirpur , Agriculture Colony, Hamirpur, Himachal Pradesh 177001",9426
MBBS,All India,SC,"Dr.Radhakrishnan Government Medical College, Hamirpur , Agriculture Colony, Hamirpur, Himachal Pradesh 177001",68695
MBBS,All India,SC PwD,"Dr.Radhakrishnan Government Medical College, Hamirpur , Agriculture Colony, Hamirpur, Himachal Pradesh 177001",971284
MBBS,All India,ST,"Dr.Radhakrishnan Government Medical College, Hamirpur , Agriculture Colony, Hamirpur, Himachal Pradesh 177001",93020
MBBS,All India,EWS,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",10765
MBBS,All India,OBC,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",11236
MBBS,All India,Open,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",7058
MBBS,All India,SC,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",69947
MBBS,All India,ST,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",92148
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",56229
MBBS,Employees State Insurance Scheme (ESI),Open,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",38398
MBBS,Employees State Insurance Scheme (ESI),SC,"ESI-MC&PGIMS&R,
Banglore , ESICMC AND PGIMSR,
Rajajinagar, Bengaluru, Karnataka, 560010",157524
BDS,All India,EWS,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",31048
BDS,All India,OBC,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",32352
BDS,All India,Open,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",27257
BDS,All India,SC,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",119132
BDS,All India,ST,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",168077
BDS,IP University Quota,EWS,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",51488
BDS,IP University Quota,OBC,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",49402
BDS,IP University Quota,Open,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",38217
BDS,IP University Quota,SC,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",144127
BDS,IP University Quota,ST,"ESIC Dental College and Hospital , ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",281695
BDS,All India,EWS,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",28604
BDS,All India,OBC,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",35898
BDS,All India,Open,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",22323
BDS,All India,SC,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",111298
BDS,Employees State Insurance Scheme (ESI),EWS,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",90436
BDS,Employees State Insurance Scheme (ESI),OBC,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",102882
BDS,Employees State Insurance Scheme (ESI),Open,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",89835
BDS,Employees State Insurance Scheme (ESI),SC,"ESIC Dental College, Gulbarga , ESIC MEDICAL COLLEGE & HOSPITAL
CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",266064
MBBS,All India,EWS,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",14006
MBBS,All India,OBC,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",14259
MBBS,All India,Open,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",12777
MBBS,All India,SC,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",74935
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",70209
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College & Hospital, Bihta , ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",48196
MBBS,All India,EWS,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",15641
MBBS,All India,OBC,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",14373
MBBS,All India,OBC PwD,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",1011777
MBBS,All India,Open,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",11829
MBBS,All India,SC,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",85980
MBBS,All India,ST,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",101371
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",57202
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College AND PGIMSR,
Chennai , ASHOK PILLAR ROAD KK NAGAR
CHENNAI, Tamil Nadu, 600078",52909
MBBS,All India,OBC,"ESIC Medical College, Faridabad , NH-3, NIT, FARIDABAD, HARYANA-121001",4335
MBBS,All India,Open,"ESIC Medical College, Faridabad , NH-3, NIT, FARIDABAD, HARYANA-121001",4040
MBBS,All India,SC,"ESIC Medical College, Faridabad , NH-3, NIT, FARIDABAD, HARYANA-121001",40506
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College, Faridabad , NH-3, NIT, FARIDABAD, HARYANA-121001",12550
MBBS,All India,EWS,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",15296
MBBS,All India,OBC,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",14640
MBBS,All India,Open,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",13720
MBBS,All India,SC,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",73653
MBBS,All India,ST,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",99430
MBBS,Employees State Insurance Scheme (ESI),EWS,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",74441
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",68456
MBBS,Employees State Insurance Scheme (ESI),Open,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",59092
MBBS,Employees State Insurance Scheme (ESI),SC,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",204850
MBBS,Employees State Insurance Scheme (ESI),ST,"ESIC Medical College, Gulbarga , ESIC MEDICAL COLLEGE
SEDAM ROAD GULBARGA,
Karnataka, 585106",447065
MBBS,All India,EWS,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",10953
MBBS,All India,OBC,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",12031
MBBS,All India,Open,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",7828
MBBS,All India,SC,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",68283
MBBS,All India,ST,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",93688
MBBS,Employees State Insurance Scheme (ESI),OBC,"ESIC Medical College, Hyderbad , Sanathnagar, Hyderabad, Telangana, 500038",60068
MBBS,All India,EWS,"ESIC PGIMSR, Joka,
Kolkata, WB , DIAMOND HARBOUR ROAD POST OFFICE JOKA KOLKATA 700104,
West Bengal, 700104",10565
MBBS,All India,OBC,"ESIC PGIMSR, Joka,
Kolkata, WB , DIAMOND HARBOUR ROAD POST OFFICE JOKA KOLKATA 700104,
West Bengal, 700104",12268
MBBS,All India,Open,"ESIC PGIMSR, Joka,
Kolkata, WB , DIAMOND HARBOUR ROAD POST OFFICE JOKA KOLKATA 700104,
West Bengal, 700104",9892
MBBS,All India,SC,"ESIC PGIMSR, Joka,
Kolkata, WB , DIAMOND HARBOUR ROAD POST OFFICE JOKA KOLKATA 700104,
West Bengal, 700104",76379
